category,faam_property,type,value,base_url,label
metadata,label,string,Lodewijk Ontrop,,
metadata,description,string,"Belgian composer and conductor, 1875–1941",,
metadata,aliases,string,Lodewijk Ontrop,,
metadata,qid,externalid,Q115493908,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002602,,
statements,VIAF ID,externalid,290366028,https://viaf.org/viaf/,
statements,date of birth,date,1875-12-14,,
statements,date of death,date,1941-11-18,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,bSzLPudk,,Antwerpen
statements,place of death,item,Mh9YWeUn,,
statements,instrument,item,G8tgNnWV,,violin
statements,employer,item,HsWKWsgQ,,De Morgenpost
statements,employer,item,hV7KQEV6,,De Standaard
