category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Valse oubliée,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005558,,,
metadata,FAAM manifestation ID,id,ORP-20143988p55,,,
metadata,call number,string,KTS1 H.11.map.008,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"L'Illustration, N. 3281
L'Illustration, N. 3281",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,KdGKqPWR,,piano cycle,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,BiMpVQUM,,Charles-Marie Widor,YvQmwaaW||
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|13-01-1906
