category,faam_property,type,value,label,qualifiers
metadata,label,string,TANTUM ERGO,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992611,,
metadata,FAAM manifestation ID,id,KCG-000357175,,
metadata,call number,string,II 11864,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,THYV2oLw,Manuscript sketch,
statements,date,date,25-01-1846,,
statements,editorial annotation,item,gSHSbZQr,instrument call,
statements,editorial annotation,item,59RimmuX,arco,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,EgH6igGS,signature,
statements,editorial annotation,item,Z8fp8xPh,pizzicato,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,kmMxdth8,bar number,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,kyU4WddT,hymn,
statements,keyword,item,hCL8ZYQY,symphonic music,
statements,keyword,item,dtY3aub7,vocal music,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,agent,statement,A3ZNZh4C,Karel Miry,2ZAuwsSp|8LdweD7c|25-01-1846
statements,agent,statement,3B7D94aX,Martin-Joseph Mengal,fkHJwpoD||
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,fkHJwpoD,composer,
statements,place,item,8LdweD7c,Ghent,
