category,faam_property,type,value,base_url,label
metadata,label,string,Louis-Pierre Norblin,,
metadata,description,string,French cellist and music teacher,,
metadata,id,id,DhmiGGCP,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q2477161,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,17489156,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/50037741,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Norblin,_Louis-Pierre",https://imslp.org/wiki/,
statements,date of birth,date,1781-12-02,,
statements,date of death,date,1854-07-14,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,dg4VBYfA,,cellist
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,QCaqDkhb,,Warsaw
statements,place of death,item,cWXaNTpx,,Connantre
statements,instrument,item,4oyT6BBG,,cello
statements,influenced by,item,Ac9Tt9ea,,Charles Baudiot
statements,influenced by,item,7D4yvSgu,,
statements,educated at,item,NA5EnjbE,,Conservatoire de Paris
statements,employer,item,NA5EnjbE,,Conservatoire de Paris
resources,image,image,Louis_Pierre_Martin_Norblin_by_Julien_Léopold_Boilly.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
