category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Le nuage : romance,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992440,,,
metadata,FAAM manifestation ID,id,KCA-030902762332,,,
metadata,call number,string,MM-ZL-BENOI-nuage-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,QGRAMUu8,,repeat sign,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,D6RjeTWv,,musical expression,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,8eHc2EdM,,song,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,kZ9cSBEr,,Victor Guillaume Antoine Hanssens,eBGrzZAP||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|
