category,faam_property,type,value,label,qualifiers
metadata,label,string,Les Loups qui trottent,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005578,,
metadata,FAAM manifestation ID,id,ORP-20143988p75,,
metadata,call number,string,KTS1 H.11.map.008,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,"L'Illustration, N. 3343
L'Illustration, N. 3343",,
statements,date,date,23-03-1907,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,4ZvdnZdj,programme music,
statements,keyword,item,M6r7boi8,fantasy,
statements,keyword,item,KWVSVF8L,exoticism,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,KJkThvsq,voice,
statements,agent,statement,jRx8dPj5,Jean d'Udine,fkHJwpoD||
statements,agent,statement,jRx8dPj5,Jean d'Udine,fkHJwpoD||
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|23-03-1907
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
