category,faam_property,type,value,label,qualifiers
metadata,label,string,Andante: voor bazuin,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992556,,
metadata,FAAM manifestation ID,id,KCA-030901762945,,
metadata,call number,string,MM-BB-BENOI-andan-7,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,THYV2oLw,Manuscript sketch,
statements,date,date,1906,,
statements,editorial annotation,item,Z8fp8xPh,pizzicato,
statements,editorial annotation,item,59RimmuX,arco,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,6kwYh3HH,chamber music,
statements,instrumentation,item,L2scRLou,trombone,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,WsKgSBQG,viola,
statements,instrumentation,item,5cucf8tb,double bass,
statements,instrumentation,item,4oyT6BBG,cello,
statements,agent,statement,73vECvez,Peter Benoit,fkHJwpoD||
statements,agent,statement,EjdFJFje,Alfons Devestele,NgFpoygv||1906
statements,role,item,fkHJwpoD,composer,
statements,role,item,NgFpoygv,scholar,
