category,faam_property,type,value,label,qualifiers
metadata,label,string,Trois chansons bretonnes. Chanson de la Douce (III),,
metadata,description,string,,,
metadata,nodegoat_id,id,16005483,,
metadata,FAAM manifestation ID,id,ORP-20143700p34,,
metadata,call number,string,KTS1 H.11.map.006,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,"L'Illustration, N. 3158
L'Illustration, N. 3158",,
statements,date,date,05-09-1903,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,fQLeQtvy,song cycle,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,KJkThvsq,voice,
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|05-09-1903
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
