category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Fantaisie Chromatique et Fugue : BWV 903,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992683,,,
metadata,FAAM manifestation ID,id,KCG-000331890,,,
metadata,call number,string,II 15289,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,3TH8dCwg,,accelerando,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,cbi3YyeP,,phrase analysis,
statements,editorial annotation,item,HHYqWvTC,,comparative study,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,aAsRZoVk,,breath mark,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,eJhxFoas,,marcato,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,editorial annotation,item,Cbxx8HUs,,cantabile,
statements,editorial annotation,item,eyeEqhAF,,largo,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,related item,item,agWvDDr6,,Vincent d'Indy,
statements,related item,item,4ad55yoD,,Blanche Selva,
statements,keyword,item,YLBjfZTJ,,fugue,
statements,keyword,item,5CuESLMk,,fantasia,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,MHKmHYhH,,"Chromatic Fantasia and Fugue, BWV 903",
statements,agent,statement,MpcFo7ct,,Maurice Senart,7tdgMgre|dtkJhYLf|
statements,agent,statement,4ad55yoD,,Blanche Selva,6UPEJgTQ||
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
statements,agent,statement,agWvDDr6,,Vincent d'Indy,6UPEJgTQ||
