category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,10 études d'expression pour le piano op. 20,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005725,,,
metadata,FAAM manifestation ID,id,BNF-43130126n,,,
metadata,call number,string,VM8 S-506,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,NkfcVjHM,,music education,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,RnvRZsHk,,musical expression,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,eqaR2nEP,,Achille Mansour,YvQmwaaW||1861
