category,faam_property,type,value,label,qualifiers
metadata,label,string,Matinées Musicales des Elèves du Conservatoire de Musique de Gand (1872-1878),,
metadata,description,string,,,
metadata,nodegoat_id,id,16005796,,
metadata,FAAM manifestation ID,id,KCG-conpr_18721878,,
metadata,call number,string,not available,,
metadata,score format,item,YgK4PJwk,Text,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,Concert booklets of conservatoire examinations and public concerts.,,
statements,date,date,1872,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,9farY66Z,music education,
statements,keyword,item,VYUdXqyx,booklet,
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,GBgJfRbK|8LdweD7c|1872
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,8LdweD7c,Ghent,
