category,faam_property,type,value,base_url,label
metadata,label,string,Léon Escudier,,
metadata,label,string,Léon Escudier,,
metadata,description,string,French journalist and music publisher (1821–1881),,
metadata,nodegoat_id,id,16004117,,
metadata,aliases,string,Leon Escudier,,
metadata,aliases,string,Léon Escudier,,
metadata,qid,externalid,Q3270945,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,59236236,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Escudier,_Léon",https://imslp.org/wiki/,
statements,date of birth,date,1821-09-17,,
statements,date of death,date,1881-06-22,,
statements,instance of,item,ZwquHrbe,,human
statements,instance of,item,2fXfbLCV,,music publishing company
statements,role,item,GBgJfRbK,,publishing company
statements,related to,item,Vm5DPnGE,,vocal pedagogy
statements,occupation,item,9joWzZuU,,opera composer
statements,occupation,item,YYyZX3aY,,musicologist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,SN7nDQRz,,Castelnaudary
statements,place of death,item,GuX38CaU,,rue La Fayette
