category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Kantate Nr. 60. O Ewigkeit, du Donnerwort",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992777,,,
metadata,FAAM manifestation ID,id,ORP-20140284b,,,
metadata,call number,string,KTS1 C2.60 Map.021b,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,bTYqbr5b,,pointer,
statements,handwritten annotation,item,S8SxfonU,,measure subdivision,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,gKMU7J89,,realization of figured bass,
statements,keyword,item,QELJUJBf,,church cantata,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,aqYPswpD,,"O Ewigkeit, du Donnerwort, BWV 60",
statements,agent,statement,AUMMWhZm,,Wilhelm Rust,7tdgMgre|4GU7NjmQ|1863
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
statements,agent,statement,LQND7DE7,,Breitkopf & Härtel,7tdgMgre|4GU7NjmQ|1891
