category,faam_property,type,value,label,qualifiers
metadata,label,string,Lied van Reinilde: voor soprano,,
metadata,description,string,,,
metadata,nodegoat_id,id,16002627,,
metadata,FAAM manifestation ID,id,KCA-030902762449,,
metadata,call number,string,MM-ZL-BLOCK-herberg-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1897,,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,eHYWo9ba,translation,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,MCVLnYka,espressivo,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,handwritten annotation,item,8Ki8U5U4,underline,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,RePdmToB,breath mark,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,9dz9ydpz,legato,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,M9HRWrxt,reduction,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,2tRZBihu,song,
statements,keyword,item,HwcYgL5C,salon music,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,iDr4o25a,De Herbergprinses,
statements,agent,statement,MtU2oARp,Heugel,GBgJfRbK|GDeKaNeC|1897
statements,agent,statement,MGWwFDSr,Jan Blockx,fkHJwpoD||
statements,agent,statement,ZZNLmpBR,Irma Van Dijck,GoiPpGap|Ba3nT5xs|
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,Ba3nT5xs,Antwerp,
