category,faam_property,type,value,base_url,label
metadata,label,string,Hélène de Montgeroult,,
metadata,description,string,French pianist and composer,,
metadata,id,id,jDVcqbT9,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q3144889,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,275631,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30011778,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Montgeroult,_Hélène",https://imslp.org/wiki/,
statements,date of birth,date,1764-03-02,,
statements,date of death,date,1836-05-20,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,ge9ACHGn,,female
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,LNDqDQov,,Lyon
statements,place of death,item,8Xy54PC2,,Florence
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,kBGufsSn,,
statements,influenced by,item,SLpCAuz4,,Muzio Clementi
statements,influenced by,item,QDP83SXs,,Jan Ladislav Dussek
statements,influenced by,item,oJGctqdB,,Anton Reicha
statements,employer,item,NA5EnjbE,,Conservatoire de Paris
resources,image,image,"Portrait_de_la_mère_de_His_de_la_Salle,_Madame_Hélène_de_Montgeroult_-_par_COSWAY_Richard.jpg",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
