category,faam_property,type,value,label,qualifiers
metadata,label,string,"LUCILE /komische opera in één bedrijf op tekst van Marmontel OEuvre IIe/Lucile/Comedie en un acte/Et en Vers/Dédiée/A son Excellence, Monseigneur,/ / / / /Par/Andre Gretry/ / /5 janv. 1769/Gravée par Dézauche/ /A Paris/ OP 4° 7071",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992629,,
metadata,FAAM manifestation ID,id,KCG-000347228,,
metadata,call number,string,A-1903 (BIS),,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,YgK4PJwk,Text,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,Excerpts.,,
statements,date,date,27-03-1859,,
statements,date,date,27-03-1859,,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,DqMNcjpW,trill,
statements,handwritten annotation,item,2Wh3HwBY,figured bass,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,hxYumS2J,opera,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,agent,statement,igARNUFw,André Grétry,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap|8LdweD7c|
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|27-03-1859
statements,agent,statement,dqzZNPaF,Royal Conservatory of Ghent,NgFpoygv|8LdweD7c|27-03-1859
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,NgFpoygv,scholar,
statements,role,item,NgFpoygv,scholar,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
statements,place,item,8LdweD7c,Ghent,
