category,faam_property,type,value,label,qualifiers
metadata,label,string,Barchetta. Op. 21 N. 3,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005501,,
metadata,FAAM manifestation ID,id,ORP-20143700p52,,
metadata,call number,string,KTS1 H.11.map.006,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,"L'Illustration, N. 3171
L'Illustration, N. 3171",,
statements,date,date,05-12-1903,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,jvhZafsd,piano cycle,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,nb97aSrc,Ethelbert Nevin,fkHJwpoD||
statements,agent,statement,nb97aSrc,Ethelbert Nevin,fkHJwpoD||
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|05-12-1903
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
