category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Concerto : pour le violon Avec Accompagnement de 2 Violons, Alto, Flûte, 2 Hautbois, 2 Clarinettes, 2 cors, 2 Bassons, 2 trompettes, Timballe, Violoncelle et Basse : Op. 61",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992618,,,
metadata,FAAM manifestation ID,id,KCG-000333156,,,
metadata,call number,string,B-40,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,editorial annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,JwqBvu9Z,,fermata,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,handwritten annotation,item,amkJ6EBs,,cadenza,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,hChNthvw,,date,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,X8NxipyB,,concerto,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,musical work,item,QiWWZd7N,,"Violin Concerto in D major, Op. 61",
statements,agent,statement,iV4jFpzQ,,Pierre Baillot,oMERLdSN|dtkJhYLf|
statements,agent,statement,NwoWGVoL,,Karel Miry,AcFWzeQH|AYShtw7v|24-12-1842
statements,agent,statement,TZfafBBe,,Ludwig van Beethoven,YvQmwaaW||
