category,faam_property,type,value,base_url,label
metadata,label,string,Ferdinand David,,
metadata,description,string,German musician (1810-1873),,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q215083,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,59269150,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/3815,https://rism.online/,
statements,IMSLP ID,externalid,"Category:David,_Ferdinand",https://imslp.org/wiki/,
statements,date of birth,date,1810-06-19,,
statements,date of death,date,1873-07-18,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,RU9hU5Pa,,classical composer
statements,occupation,item,6phaDvy8,,concertmaster
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,irSPevuD,,violinist
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,4wGJZSfp,,Hamburg
statements,place of birth,item,4wGJZSfp,,Hamburg
statements,place of death,item,XrhdKFmc,,Klosters
statements,instrument,item,VZE4bgeN,,violin
statements,influenced by,item,BDD9vX4R,,Louis Spohr
statements,influenced by,item,EW8cL64m,,Moritz Hauptmann
statements,employer,item,3wN8PmuS,,University of Music and Theatre Leipzig
