category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Popular pieces : from the works of old French composers / selected, arranged for the pianoforte and revised by E. Pauer.",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005048,,,
metadata,FAAM manifestation ID,id,SML-18839,,,
metadata,call number,string,M21 .P32,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,9tkKrhbM,,dolce,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,b3QcSGeL,,leggiero,
statements,provenance,item,SzVumnmW,,Sibley Music Library,
statements,related item,item,FEppMQbX,,"Old English composers for the virginals & harpsichord : a collection of preludes, galliards, pavanes, grounds, chaconnes, suites, overtures, sonatas, etc. selected from the works of / William Byrde, John Bull, Orlando Gibbons, John Blow, Henry Purcell and Thomas Augustine Arne ; revised & edited by E. Pauer ; with biographical notices by W. A. Barrett.",
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,L9szjsBt,,keyboard instrument,
statements,agent,statement,7aDqcqbB,,Ernst Pauer,6UPEJgTQ||
statements,agent,statement,DpgviBL9,,André Grétry,YvQmwaaW||
statements,agent,statement,G4co3etX,,François Joseph Gossec,YvQmwaaW||
statements,agent,statement,bKr8ng86,,Jean Jacques Rousseau,YvQmwaaW||
statements,agent,statement,P7Ctb5h9,,Jean-Philippe Rameau,YvQmwaaW||
statements,agent,statement,7SJjsBpR,,Jean-Joseph Mouret,YvQmwaaW||
statements,agent,statement,A3NGyQPj,,André Cardinal Destouches,YvQmwaaW||
statements,agent,statement,hEdrUvf9,,François Couperin,YvQmwaaW||
statements,agent,statement,S4Cg5DA6,,Michel Pignolet de Montéclair,YvQmwaaW||
statements,agent,statement,Co2QwDri,,Henri Desmarets,YvQmwaaW||
statements,agent,statement,JnHemjk2,,Jean-Féry Rebel,YvQmwaaW||
statements,agent,statement,jyGKpuHY,,André Campra,YvQmwaaW||
statements,agent,statement,hGP7rLvZ,,Michel Richard Delalande,YvQmwaaW||
statements,agent,statement,GQdzFiB9,,Jean-Baptiste Lully,YvQmwaaW||
statements,agent,statement,7xXPQtWA,,Augener & Co.,7tdgMgre|96rVh94r|
