category,faam_property,type,value,label,qualifiers
metadata,label,string,"Sérénade andalouse: pour violon et piano, op. 28",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992337,,
metadata,FAAM manifestation ID,id,KCA-030901351285,,
metadata,call number,string,MM-SV-DESAR-seren-2,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,jCuFYGDc,ink stamp,
statements,editorial annotation,item,HXG9NWiG,bowing,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,2YaavSuf,serenade,
statements,instrumentation,item,VZE4bgeN,violin,
statements,musical work,item,bn54YNH4,"Serenata andaluza, Op.28",
statements,agent,statement,XV4xVK7r,N. Simrock,GBgJfRbK|Km6ATdgQ|
statements,agent,statement,X5H796cG,Issay Barmas,fkHJwpoD||
statements,agent,statement,PxvuntZk,Pablo de Sarasate,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,place,item,Km6ATdgQ,Berlin,
