category,faam_property,type,value,label,qualifiers
metadata,label,string,"Zwölf Stücke : für die Orgel, op. 59",,
metadata,description,string,,,
metadata,nodegoat_id,id,16004131,,
metadata,FAAM manifestation ID,id,KCA-030904127690,,
metadata,call number,string,MM-TO-REGER-stuk59-1/2,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,sections,html,"Inhalt.
<ol>
<li> Praeludium </li>
<li> Pastorale</li>
<li> Intermezzo</li>
<li> Canon</li>
<li> Toccata</li>
<li> Fuge</li>
</ol>",,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,BarxiZYR,organ stop,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,byLEfakR,marcato,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,UDva945b,crescendo,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,aY8oCNhu,"Zwölf Stücke : für die Orgel, op. 59",
statements,related item,item,EgH6igGS,signature,
statements,related item,item,aY8oCNhu,"Zwölf Stücke : für die Orgel, op. 59",
statements,keyword,item,EEXifHqY,toccata,
statements,keyword,item,WYWdSXjA,canon,
statements,keyword,item,K3Ds589T,fugue,
statements,keyword,item,2ERFye5m,pastoral,
statements,keyword,item,Cud74GBt,prelude,
statements,keyword,item,A85JP7AT,organ music,
statements,instrumentation,item,RXg4snEH,organ,
statements,musical work,item,hQwnzx2L,"12 Stücke, Op.59",
statements,agent,statement,6e38Zdt6,Max Reger,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,NgFpoygv||
statements,agent,statement,GQ9LXzE7,Edition Peters,GBgJfRbK|GKcJxAtt|
statements,role,item,fkHJwpoD,composer,
statements,role,item,NgFpoygv,scholar,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GKcJxAtt,Leipzig,
