category,faam_property,type,value,label,qualifiers
metadata,label,string,"Symphony No. 2, Movement III",,
metadata,description,string,,,
metadata,nodegoat_id,id,16002387,,
metadata,FAAM manifestation ID,id,WML-768240,,
metadata,call number,string,uu_mckay_asc,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1960,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,8Ki8U5U4,underline,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,QJ92QxQv,staccato,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,WtvibJFF,accent,
statements,handwritten annotation,item,kmMxdth8,bar number,
statements,handwritten annotation,item,NsEoE4RP,musical expression,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,handwritten annotation,item,bZxRjBKt,brackets,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,provenance,item,3xcm7SKP,J. Willard Marriott Library,
statements,keyword,item,mgrwHwTj,symphony,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,ne3pa52m,Symphony No. 2,
statements,agent,statement,BFrbSzjH,Maurice Abravanel,2ZAuwsSp||1960
statements,agent,statement,TUpT2hLg,Edwin F. Kalmus,GBgJfRbK||
statements,agent,statement,DMmrDj7M,Gustav Mahler,fkHJwpoD||
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
