category,faam_property,type,value,label,qualifiers
metadata,label,string,5me. Grand Solo : Pour le Flute avec Acct. de deux violons alto et basse ou Piano : Composé pour Les Concerts du Conservatoire : Op: 79.,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992780,,
metadata,FAAM manifestation ID,id,KCG-000370132,,
metadata,call number,string,DS4645,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1839,,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,3WB3MVBB,Tenuto,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,editorial annotation,item,YRq3pSH7,cadenza,
statements,editorial annotation,item,gSHSbZQr,instrument call,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,NjSVdz7G,romance,
statements,keyword,item,Z2VUu6Sy,virtuoso,
statements,instrumentation,item,MV3uErvy,flute,
statements,musical work,item,Mp4pU3yE,Grand Solo No.5 Op.79,
statements,agent,statement,HUi3iNYA,Eugène Troupenas,GBgJfRbK|GDeKaNeC|1839
statements,agent,statement,NCUrhkez,Jean-Louis Tulou,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
