category,faam_property,type,value,base_url,label
metadata,label,string,Nikolai Rubinstein,,
metadata,description,string,"Russian pianist, conductor and composer (1835-1881)",,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q311791,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,52512631,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/67521,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Rubinstein,_Nikolay",https://imslp.org/wiki/,
statements,IMSLP ID,externalid,"Category:Rubinstein,_Nikolai_Grigoryevich",https://imslp.org/wiki/,
statements,date of birth,date,1835-06-02,,
statements,date of birth,date,1835-00-00,,
statements,date of birth,date,1835-06-14,,
statements,date of death,date,1881-03-11,,
statements,date of death,date,1881-00-00,,
statements,date of death,date,1881-03-23,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,WKTLcAet,,Russian Empire
statements,place of birth,item,fgyBiYxY,,Moscow
statements,place of death,item,NTVdRo4W,,Paris
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,LZ3gdd8k,,
statements,influenced by,item,82wmXrwP,,Theodor Kullak
statements,influenced by,item,hCB9JKwa,,
statements,influenced by,item,cJBJuBu7,,
statements,educated at,item,bRWxgYHR,,"Moscow Imperial University, Faculty of Law"
statements,employer,item,Djq8DaQv,,Moscow Conservatory
