category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Sardanapale. Air de Myrrha, chanté par Mlle Nilsson",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005498,,,
metadata,FAAM manifestation ID,id,ORP-20143700p49,,,
metadata,call number,string,KTS1 H.11.map.006,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"L'Illustration, N. 3168
L'Illustration, N. 3168",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,8rovk6Ag,,exoticism,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,GWNPu33q,,Victorin de Joncières,YvQmwaaW||
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|14-11-1903
