category,faam_property,type,value,label,qualifiers
metadata,label,string,LE MAÎTRE DE CHAPELLE ou LE SOUPER IMPRÉVU. No. 2. Grande scène : Ah! quel plaisir de pressentir sa gloire!,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992644,,
metadata,FAAM manifestation ID,id,KCG-000122135,,
metadata,call number,string,II 249,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,iWuVLJam,rallentando,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,HwcYgL5C,salon music,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,M9HRWrxt,reduction,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,KJkThvsq,voice,
statements,musical work,item,YDvs8eZH,Le maître de chapelle,
statements,agent,statement,iJFMyzSx,Ferdinando Paer,fkHJwpoD||
statements,agent,statement,dMpyE7gF,Jean-Blaise Martin,GoiPpGap||
statements,agent,statement,55ZS5oG8,Sophie Gay,ipShXcQo|GDeKaNeC|
statements,agent,statement,nCTSPiBQ,Colombier Editeur,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,ipShXcQo,librettist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
