category,faam_property,type,value,base_url,label
metadata,label,string,Luigi Cherubini,,
metadata,description,string,Italian Classical and Romantic composer (1760–1842),,
metadata,aliases,string,Luigi Maria Cherubini,,
metadata,aliases,string,Louis-Charles-Zenobi-Salvador-Marie Cherubini,,
metadata,aliases,string,Marie Louis Charles Zanobi Salvador Cherubini,,
metadata,aliases,string,Maria Luigi Carlo Zenobio Salvatore Cherubini,,
metadata,aliases,string,Cherubini,,
metadata,aliases,string,Luigi Cherubini,,
metadata,qid,externalid,Q20721,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995934,,
statements,VIAF ID,externalid,88663809,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/50253,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Cherubini,_Luigi",https://imslp.org/wiki/,
statements,date of birth,date,1760-09-14,,
statements,date of death,date,1842-03-15,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,L7DPWnnr,,music teacher
statements,occupation,item,HkbL2euD,,music theorist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,nationality,item,ZKpN3zof,,Grand Duchy of Tuscany
statements,nationality,item,KmPGztnu,,United Kingdom
statements,place of birth,item,Wk99hCAF,,
statements,place of death,item,dtkJhYLf,,Paris
statements,influenced by,item,4kPSMxHb,,Giuseppe Sarti
statements,employer,item,mNynReve,,Conservatoire de Paris
