category,faam_property,type,value,label,qualifiers
metadata,label,string,Groeninghe : (de leeuwen dansen): voor massaVoice enOrchestra,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992259,,
metadata,FAAM manifestation ID,id,KCA-030904186639,,
metadata,call number,string,MM-CEBED-VANHO-groenin-56,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,j3pK6Dqo,Lithographic quality,
statements,date,date,1991,,
statements,handwritten annotation,item,HXG9NWiG,bowing,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,8Ki8U5U4,underline,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,RePdmToB,breath mark,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,MEjPi9ot,choral music,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,agent,statement,XsuqSVq8,Guido Gezelle,ipShXcQo||
statements,agent,statement,WYmcpMXB,Jef Van Hoof,fkHJwpoD||1991
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,ipShXcQo,librettist,
statements,role,item,fkHJwpoD,composer,
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,GoiPpGap,performing artist,
