category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Tramway. Galop Brillant. - Op. 37,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005399,,,
metadata,FAAM manifestation ID,id,ORP-20143702p17,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,BF3ukx2D,,glissando,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,XqwGf95J,,Louis Gobbaerts,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|
