category,faam_property,type,value,base_url,label
metadata,label,string,Giuseppe Torelli,,
metadata,label,string,Giuseppe Torelli,,
metadata,description,string,"Italian violist, violinist, teacher and composer (1658–1709)",,
metadata,nodegoat_id,id,15995868,,
metadata,aliases,string,Giuseppe Torelli,,
metadata,qid,externalid,Q207532,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,37103591,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Torelli,_Giuseppe",https://imslp.org/wiki/,
statements,date of birth,date,1658-04-22,,
statements,date of death,date,1709-02-08,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,irSPevuD,,violinist
statements,occupation,item,jmrmjM9v,,violist
statements,occupation,item,JoNf8FqJ,,music teacher
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7L3SCe2M,,Republic of Venice
statements,place of birth,item,bzwH2j9G,,Verona
statements,place of death,item,RZra3Qhj,,Bologna
statements,instrument,item,VZE4bgeN,,violin
statements,influenced by,item,9hBx4Z5w,,Giacomo Antonio Perti
statements,influenced by,item,mBtEDC3c,,
statements,influenced by,item,nunha96F,,
