category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,1er trio : pour Harpe Flute et COr: op. 14,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16003999,,,
metadata,FAAM manifestation ID,id,KCG-000750013,,,
metadata,call number,string,V-B-00439 (12)-HA,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,k6GNqQ5D,,arpeggio,
statements,editorial annotation,item,QyAptNqX,,ritardando,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,DawBtzdU,,solmization,
statements,editorial annotation,item,iyfjpyT2,,octave sign,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,7TfyuFpZ,,turn,
statements,editorial annotation,item,EXzrp8XT,,ossia,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,related item,item,C7WiTTAH,,harp,
statements,related item,item,AdNoqEfD,,flute,
statements,related item,item,SRXTUjuW,,horn,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,mGvrzsgB,,salon music,
statements,keyword,item,QcMzBmwV,,harp music,
statements,instrumentation,item,C7WiTTAH,,harp,
statements,musical work,item,8jWmnDKy,,Tancredi,
statements,musical work,item,N93BknU2,,L'inganno felice,
statements,musical work,item,GbJxRv9X,,La Cenerentola,
statements,agent,statement,3AQABnvw,,Théodore Dubois,7tdgMgre|dtkJhYLf|
statements,agent,statement,SXsr2eC2,,Henry Jacqmin,YvQmwaaW||
statements,agent,statement,YWvFQ75E,,Gioachino Rossini,YvQmwaaW||
