category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Ritournelle - Op. 83,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005380,,,
metadata,FAAM manifestation ID,id,ORP-20143703p21,,,
metadata,call number,string,KTS1 H.11.map.003,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,"Resource available on IMSLP:
https://imslp.org/wiki/Ritournelle,_Op.83_(Chaminade,_C%C3%A9cile)",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,8eHc2EdM,,song,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,TNHJFvC9,,Cécile Chaminade,YvQmwaaW||
