category,faam_property,type,value,base_url,label
metadata,label,string,Cyriel Van den Abeele,,
metadata,description,string,Belgian composer (1875-1946),,
metadata,aliases,string,Cyriel Van den Abeele,,
metadata,qid,externalid,Q2124270,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002605,,
statements,IMSLP ID,externalid,"Category:Van_den_Abeele,_Cyriel",https://imslp.org/wiki/,
statements,date of birth,date,1875-01-14,,
statements,date of death,date,1946-11-02,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,o6vFa3W2,,
statements,instrument,item,8cygiHEB,,organ
