category,faam_property,type,value,label,qualifiers
metadata,label,string,"12 canons : für 3 Sopranstimmen mit Begleitung des Pianoforte, op. 50",,
metadata,description,string,,,
metadata,nodegoat_id,id,16002819,,
metadata,FAAM manifestation ID,id,KCA-030902704540,,
metadata,call number,string,MM-LEPP-HAUPT-canons-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,handwritten annotation,item,DS9HvPwY,point in time,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,WYWdSXjA,canon,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,ABS5BA5Q,soprano,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,mrpX9xh5,"12 Canons, Op.50",
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,GBgJfRbK||
statements,agent,statement,EW8cL64m,Moritz Hauptmann,fkHJwpoD||
statements,agent,statement,MzF2W65j,Francine Lepage,NgFpoygv||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,NgFpoygv,scholar,
