category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Rondo fantasque: pour violon et piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992263,,,
metadata,FAAM manifestation ID,id,KCA-030902500666,,,
metadata,call number,string,MM-DUBP-BOUSE-rondo-2,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,EXzrp8XT,,ossia,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,K4TocMAK,,slur,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,YjEwcJzP,,duet,
statements,keyword,item,DQwB3wUJ,,fantasia,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,aEh85uRG,,rondo,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,agent,statement,HJZSuCPo,,Ludovic Bouserez,YvQmwaaW||1911
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
