category,faam_property,type,value,base_url,label
metadata,label,string,Étienne Méhul,,
metadata,label,string,Étienne Méhul,,
metadata,description,string,French composer,,
metadata,nodegoat_id,id,15995916,,
metadata,aliases,string,Etienne Mehul,,
metadata,aliases,string,Étienne Nicolas Méhul,,
metadata,aliases,string,Étienne Méhul,,
metadata,qid,externalid,Q364020,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,61660163,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/101056,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Méhul,_Etienne_Nicolas",https://imslp.org/wiki/,
statements,date of birth,date,1763-06-22,,
statements,date of death,date,1817-10-18,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,PGamAZRD,,organist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,V8YN5wKK,,Givet
statements,place of death,item,NTVdRo4W,,Paris
statements,influenced by,item,WwLsRK8d,,
statements,influenced by,item,ZaCAV9bn,,Jean-Frédéric Edelmann
