category,faam_property,type,value,base_url,label
metadata,label,string,Pierre Gassendi,,
metadata,description,string,"French philosopher, astronomer, mathematician, priest, and scientist (*1592 – †1655)",,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q192315,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,29547503,https://viaf.org/viaf/,
statements,VIAF ID,externalid,6263160486087905180001,https://viaf.org/viaf/,
statements,date of birth,date,1592-01-22,,
statements,date of birth,date,1592-00-00,,
statements,date of death,date,1655-10-24,,
statements,date of death,date,1655-00-00,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,VPUDk9Pe,,philosopher
statements,occupation,item,UHi382d3,,mathematician
statements,occupation,item,DYUgdXsr,,astronomer
statements,occupation,item,n8RY6FTC,,professor
statements,occupation,item,Nug2nviH,,astrologer
statements,occupation,item,R8oiAZek,,physicist
statements,occupation,item,agnuLCvL,,theologian
statements,occupation,item,7hXeG4u7,,naturalist
statements,occupation,item,HFXn6pSD,,writer
statements,occupation,item,ZnHbmhfu,,Catholic priest
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,DKMie5vK,,Kingdom of France
statements,place of birth,item,Mn9WYCNh,,Champtercier
statements,place of death,item,NTVdRo4W,,Paris
statements,influenced by,item,hrwuaLDn,,
statements,educated at,item,5mwUDWai,,Aix University
statements,educated at,item,4czE3zVf,,Avignon University
statements,employer,item,7Q67fp7A,,Collège de France
statements,employer,item,5mwUDWai,,Aix University
