category,faam_property,type,value,label,qualifiers
metadata,label,string,"Offener Brief an Eduard Hanslick : Über Bearbeitungen älterer Tonwerke, namentlich Bach'scher und Händel'scher Vocalmusik. Von Robert Franz",,
metadata,description,string,,,
metadata,nodegoat_id,id,16004328,,
metadata,FAAM manifestation ID,id,BSB-991125835919707356,,
metadata,call number,string,B.Sandb. 269,,
metadata,score format,item,YgK4PJwk,Text,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1871,,
statements,provenance,item,FDCuefHz,Bavarian State Library,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,keyword,item,jArGUTgq,historically informed performance,
statements,agent,statement,D3Vekn6E,Robert Franz,fkHJwpoD||
statements,agent,statement,4p5WarCT,F. E. C. Leuckart Verlag,GBgJfRbK|GKcJxAtt|1871
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GKcJxAtt,Leipzig,
