category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Air de La Création,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992631,,,
metadata,FAAM manifestation ID,id,KCG-000348660,,,
metadata,call number,string,II-8,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,cmQGFaLi,,Lithographic quality,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,jP8px5zn,,bowing,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,5vn5pemP,,oratorio,
statements,instrumentation,item,K94zCrpZ,,bass,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,musical work,item,LKJwd8KR,,"Die Schöpfung, Hob.XXI:2",
statements,agent,statement,jihjgQpH,,Joseph Haydn,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH|AYShtw7v|
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|08-08-1871
