category,faam_property,type,value,label,qualifiers
metadata,label,string,"L'Art lyrique, traité complet de chant et de déclamation lyrique",,
metadata,description,string,,,
metadata,nodegoat_id,id,16004105,,
metadata,FAAM manifestation ID,id,BNF-42944618t,,
metadata,call number,string,VM8 A-53,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1874,,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,9dz9ydpz,legato,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,X6bVrZbx,diagram,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,
statements,keyword,item,Sdw2foGQ,music theory,
statements,keyword,item,Vm5DPnGE,vocal pedagogy,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,gYx4gX5L,Léon Escudier,GBgJfRbK|GDeKaNeC|1874
statements,agent,statement,QTbr2Qdh,Enrico Delle Sedie,fkHJwpoD|GDeKaNeC|
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
