category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Ecole chantante, 25 vocalises mélodiques élémentaires pour la medium de la voix d'après des fragments célèbres de Beethoven, Bellini, Dalayrac, Donizetti, Grétry, Haas, Haydn, Hummel, Méhul, Mozart, Reissiger, Rossini, Spohr, Weber, Zumsteg",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004110,,,
metadata,FAAM manifestation ID,id,BNF-43123936p,,,
metadata,call number,string,VM8 A-131,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,HfUqmAjf,,vibrato,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,related item,item,FzuLDZCr,,Vincenzo Bellini,
statements,related item,item,jihjgQpH,,Joseph Haydn,
statements,related item,item,YWvFQ75E,,Gioachino Rossini,
statements,related item,item,5MMa69Kf,,Johann Nepomuk Hummel,
statements,related item,item,MwNG8YD2,,Étienne Méhul,
statements,related item,item,Zh2b6vBQ,,Gaetano Donizetti,
statements,related item,item,LLpPqfa8,,Wolfgang Amadeus Mozart,
statements,related item,item,TZfafBBe,,Ludwig van Beethoven,
statements,related item,item,gWqSeD3z,,Carl Maria von Weber,
statements,related item,item,DpgviBL9,,André Grétry,
statements,related item,item,ZrMahh8K,,Nicolas Dalayrac,
statements,keyword,item,Mk25KX72,,music theory,
statements,keyword,item,ZS9h3s2q,,vocal pedagogy,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,NLkBVKsY,,Jules Heinz,7tdgMgre|dtkJhYLf|1867
statements,agent,statement,FFvHWePM,,Balthazar Lutgen,YvQmwaaW||
