category,faam_property,type,value,label,qualifiers
metadata,label,string,Fantaisie : pour le Violon avec Accompagnement de grand Orchestre ou Quatuor ou Pianforte sur des motifs favoris de l'Opéra La Muette de Portici : Oeuvre 62,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992660,,
metadata,FAAM manifestation ID,id,KCG-000735234,,
metadata,call number,string,DS-1048,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,Dedicated to Charles Möser.,,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,YCgBhPNn,octave sign,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,euCa8A2S,string,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,YRq3pSH7,cadenza,
statements,editorial annotation,item,Rg6UtZ34,ritardando,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,KvY9ZvU4,fantasia,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,NjSVdz7G,romance,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,WsKgSBQG,viola,
statements,instrumentation,item,4oyT6BBG,cello,
statements,musical work,item,jQQxuLxA,"Fantaisie sur 'la Muette de Portici', Op.62",
statements,agent,statement,7MVtJkCQ,Ludwig Wilhelm Maurer,fkHJwpoD||
statements,agent,statement,2gZUnjff,Friedrich Hofmeister,GBgJfRbK|GKcJxAtt|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GKcJxAtt,Leipzig,
