category,faam_property,type,value,label,qualifiers
metadata,label,string,Théories complètes du chant / par M. Stéphen de La Madelaine...,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005032,,
metadata,FAAM manifestation ID,id,BNF-324059706,,
metadata,call number,string,V-43585,,
metadata,score format,item,YgK4PJwk,Text,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1852,,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,
statements,keyword,item,Vm5DPnGE,vocal pedagogy,
statements,keyword,item,9farY66Z,music education,
statements,agent,statement,9oJwXPWa,Stéphen de La Madelaine,fkHJwpoD||
statements,agent,statement,34yTh4zm,Ferdinand-Fleurus Amyot,GBgJfRbK|GDeKaNeC|1852
statements,agent,statement,NA5EnjbE,Conservatoire de Paris,NgFpoygv|GDeKaNeC|
statements,agent,statement,NA5EnjbE,Conservatoire de Paris,NgFpoygv|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,NgFpoygv,scholar,
statements,role,item,NgFpoygv,scholar,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
