category,faam_property,type,value,label,qualifiers
metadata,label,string,"L'Angelus : Fantaisie : pour La Flûte avec Accompagnement de deux Violons, Alto, Basse, deux Clarinettes, deux Cors obligés et deux Bassons, (ou du Piano Forte) : Op. 46.",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992781,,
metadata,FAAM manifestation ID,id,KCG-000370115,,
metadata,call number,string,DS4645,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,YRq3pSH7,cadenza,
statements,editorial annotation,item,d2uUDsVY,variation,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,NjSVdz7G,romance,
statements,keyword,item,Z2VUu6Sy,virtuoso,
statements,keyword,item,Hrif6Qxb,solo,
statements,keyword,item,eUhHdQXj,cadenza,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,MV3uErvy,flute,
statements,musical work,item,SKKposdf,L'Angelus Op. 46,
statements,agent,statement,XV4xVK7r,N. Simrock,GBgJfRbK|kZiDQ3Aw|
statements,agent,statement,NCUrhkez,Jean-Louis Tulou,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,kZiDQ3Aw,Bonn,
