category,faam_property,type,value,label,qualifiers
metadata,label,string,Fantaisie: pour orchestre,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992303,,
metadata,FAAM manifestation ID,id,KCA-030902419669,,
metadata,call number,string,MM-MS-WAMBA-humor3-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,THYV2oLw,Manuscript sketch,
statements,date,date,31-12-1877,,
statements,editorial annotation,item,EgH6igGS,signature,
statements,editorial annotation,item,DS9HvPwY,point in time,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,handwritten annotation,item,J6ERsasy,metronome mark,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,YCgBhPNn,octave sign,
statements,handwritten annotation,item,AeKhRWCB,tempo primo,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,bsgSL8K5,Rehearsal letter,
statements,handwritten annotation,item,WT9AcUBt,tempo,
statements,handwritten annotation,item,NsEoE4RP,musical expression,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,HXG9NWiG,bowing,
statements,handwritten annotation,item,WuWcWk4u,ritenuto,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,B7WuhvkL,fermata,
statements,handwritten annotation,item,kmMxdth8,bar number,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp||
statements,agent,statement,MCiewpqP,Émile Wambach,fkHJwpoD|Ba3nT5xs|31-12-1877
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,fkHJwpoD,composer,
statements,place,item,Ba3nT5xs,Antwerp,
