category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Impromptu,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992705,,,
metadata,FAAM manifestation ID,id,KCA-030904518351,,,
metadata,call number,string,MM-TP-MORTE-impro-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,QyAptNqX,,ritardando,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,atGzytDR,,affect,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,j3tnVzW5,,diminuendo,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,fCPKhUxw,,piano music,
statements,keyword,item,KdGKqPWR,,piano cycle,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,2Cu75SXC,,Lodewijk Mortelmans,YvQmwaaW|bSzLPudk|24-07-1918
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,TGoAww9C,,Composer's Music Corporation,7tdgMgre|Vg75jk9M|1922
