category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"3e Sextuor : pour Piano, 2 Violons, Alto, Violonclle. et Contre Basse : Op. 90",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992591,,,
metadata,FAAM manifestation ID,id,KCG-000334852,,,
metadata,call number,string,II-A-58,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,P6oPC63c,,sextet,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,musical work,item,bdEc7Ucq,,"Piano Sextet No.3, Op.90",
statements,agent,statement,DDH7fEFM,,Anonymous,9QaFAsRL||
statements,agent,statement,A43szu5o,,Henri Bertini,YvQmwaaW||
