category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,QUATRE MORCEAUX CLASSIQUES,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992649,,,
metadata,FAAM manifestation ID,id,KCG-000369609,,,
metadata,call number,string,II 1681; II6663; II6664 (1898),,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,iZiYk6VC,,organ stop,
statements,editorial annotation,item,jLreunkg,,tenuto,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,handwritten annotation,item,hChNthvw,,date,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,iZiYk6VC,,organ stop,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,related item,item,hChNthvw,,date,
statements,related item,item,koReuX6g,,François-Joseph Fétis,
statements,keyword,item,L3JmRWH5,,march,
statements,keyword,item,WgWRP5cq,,organ music,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,gcN2vtGr,,Joseph Tilborghs,YvQmwaaW||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
