category,faam_property,type,value,label,qualifiers
metadata,label,string,Le nuage : romance,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992440,,
metadata,FAAM manifestation ID,id,KCA-030902762332,,
metadata,call number,string,MM-ZL-BENOI-nuage-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,editorial annotation,item,Rxa2vGNJ,repeat sign,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,RePdmToB,breath mark,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,NsEoE4RP,musical expression,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,HwinuQRS,song,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,73vECvez,Peter Benoit,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,bXLsUvpZ,Victor Guillaume Antoine Hanssens,ipShXcQo||
statements,agent,statement,JEZ5AweR,Schott Music,GBgJfRbK|9k2MygHr|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,ipShXcQo,librettist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,9k2MygHr,City of Brussels,
