category,faam_property,type,value,label,qualifiers
metadata,label,string,"Musica antica italiana; sei celebri pezzi per cembalo, trascritti per pianoforte.",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005157,,
metadata,FAAM manifestation ID,id,SML-12107,,
metadata,call number,string,M38 .C42i,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,GTTB7Xre,Sibley Music Library,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,E2chmtzQ,sonata,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,kSz3iRAw,piano sonata,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,EHu93ZKy,Alessandro Scarlatti,fkHJwpoD||
statements,agent,statement,PoskEMCE,Beniamino Cesi,45qo3Fj3||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,GBgJfRbK||
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
