category,faam_property,type,value,base_url,label
metadata,label,string,Anton Diabelli,,
metadata,label,string,Anton Diabelli,,
metadata,description,string,Austrian composer and publisher,,
metadata,nodegoat_id,id,15996156,,
metadata,aliases,string,Anton Diabelli,,
metadata,qid,externalid,Q160061,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,10033017,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/9700,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Diabelli,_Anton",https://imslp.org/wiki/,
statements,date of birth,date,1781-09-06,,
statements,date of death,date,1858-04-07,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,K6gPySVi,,music publisher
statements,occupation,item,Un8MtxgS,,classical guitarist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,FPDTfb7a,,Austrian Empire
statements,place of birth,item,eTRGnddE,,Mattsee
statements,place of death,item,LD8HW7Tp,,Vienna
statements,instrument,item,GoXpNrsh,,piano
statements,instrument,item,ESwP43qy,,guitar
statements,educated at,item,25KhWDea,,Wilhelmsgymnasium
