category,faam_property,type,value,base_url,label
metadata,label,string,Johann Schrammel,,
metadata,description,string,Austrian composer (1850-1893),,
metadata,aliases,string,Johann Schrammel,,
metadata,qid,externalid,Q875390,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005225,,
statements,VIAF ID,externalid,24788401,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30075506,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Schrammel,_Johann",https://imslp.org/wiki/,
statements,date of birth,date,1850-05-22,,
statements,date of death,date,1893-06-17,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,SdTsrosX,,trumpeter
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,PYaeFADo,,Austrian Empire
statements,nationality,item,WaVFWWCZ,,Austria-Hungary
statements,place of birth,item,UvT8FR5N,,Vienna
statements,place of death,item,UvT8FR5N,,Vienna
statements,instrument,item,WVAicT8o,,trumpet
