category,faam_property,type,value,label,qualifiers
metadata,label,string,Le billet de Marguerite,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992493,,
metadata,FAAM manifestation ID,id,KCA-030901604147,,
metadata,call number,string,MM-ZP-GEVAE-billet-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,eHYWo9ba,translation,
statements,handwritten annotation,item,9dz9ydpz,legato,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,M9HRWrxt,reduction,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,gCBkftx6,Le billet de Marguerite,
statements,agent,statement,3NyookEG,Anonymous,45qo3Fj3||
statements,agent,statement,Jhb5rrXW,François-Auguste Gevaert,fkHJwpoD||
statements,role,item,45qo3Fj3,music editor,
statements,role,item,fkHJwpoD,composer,
