category,faam_property,type,value,label,qualifiers
metadata,label,string,Divertissement. pour Orchestre,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005452,,
metadata,FAAM manifestation ID,id,ORP-20143700p3,,
metadata,call number,string,KTS1 H.11.map.006,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,agent,statement,3GT9D7Vc,Edouard Lalo,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
