category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992719,,,
metadata,FAAM manifestation ID,id,KCA-KM165637,,,
metadata,call number,string,KM,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,7XBG3iZJ,,legato,
statements,editorial annotation,item,JXYgRRuc,,musica ficta,
statements,editorial annotation,item,Jx8FMpyt,,brackets,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,editorial annotation,item,HHYqWvTC,,comparative study,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,kNneakGU,,mass,
statements,keyword,item,WWYhpBVq,,parody mass,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,BdJHjaCE,,liturgical music,
statements,keyword,item,YVdQHjKd,,choral music,
statements,keyword,item,EHXeMNgG,,madrigal,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,musical work,item,PXATkgoR,,Missa la dolce vista,
statements,agent,statement,9z8RdMRP,,Jules Van Nuffel,6UPEJgTQ||
statements,agent,statement,CGy68nTi,,Éditions Desclée de Brouwer,7tdgMgre|QRuTEdwa|1930
statements,agent,statement,GDpGVns7,,Philippe de Monte,YvQmwaaW||
