category,faam_property,type,value,label,qualifiers
metadata,label,string,"Sonate : fur pianoforte und horn, op. 17",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992740,,
metadata,FAAM manifestation ID,id,KCA-030904766810,,
metadata,call number,string,MM-BH-BEETH-sonat17-2,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,WtvibJFF,accent,
statements,handwritten annotation,item,RePdmToB,breath mark,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,9dz9ydpz,legato,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,mrVDchcL,arrow,
statements,handwritten annotation,item,JnGFsz6r,pointer,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,iWuVLJam,rallentando,
statements,handwritten annotation,item,AeKhRWCB,tempo primo,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,handwritten annotation,item,YCgBhPNn,octave sign,
statements,handwritten annotation,item,UDva945b,crescendo,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,handwritten annotation,item,TN2gP3Pq,Messa di voce,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,E2chmtzQ,sonata,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,N3AKKugd,horn,
statements,musical work,item,fUwTYuM6,Horn Sonata,
statements,agent,statement,98W5cKAM,Ludwig van Beethoven,fkHJwpoD||
statements,agent,statement,XVpibGGu,Breitkopf & Härtel,GBgJfRbK|GKcJxAtt|
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,place,item,GKcJxAtt,Leipzig,
