category,faam_property,type,value,label,qualifiers
metadata,label,string,Ritournelle - Op. 83,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005380,,
metadata,FAAM manifestation ID,id,ORP-20143703p21,,
metadata,call number,string,KTS1 H.11.map.003,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,HwinuQRS,song,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,m7PaH4Ak,Cécile Chaminade,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
