category,faam_property,type,value,base_url,label
metadata,label,string,Friedrich Schneider,,
metadata,label,string,Friedrich Schneider,,
metadata,description,string,German composer and conductor,,
metadata,id,id,KEGDY57s,,
metadata,nodegoat_id,id,15995961,,
metadata,aliases,string,Johann Christian Friedrich Schneider,,
metadata,aliases,string,Friedrich Schneider,,
metadata,qid,externalid,Q213906,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,7654612,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/83138,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Schneider,_Friedrich",https://imslp.org/wiki/,
statements,date of birth,date,1786-01-03,,
statements,date of death,date,1853-11-23,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,YYyZX3aY,,musicologist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,EjofKZsr,,Kingdom of Saxony
statements,place of birth,item,fmeVrVkZ,,Waltersdorf (Großschönau)
statements,place of death,item,35STs3jR,,Dessau
statements,instrument,item,RXg4snEH,,organ
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,W5TTKqNC,,
statements,influenced by,item,HdVhLyt5,,
statements,educated at,item,cc2zjtBZ,,Leipzig University
resources,image,image,Friedrich_Schneider.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
