category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Phaéton Poëme Symphonique - Op. 39,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005379,,,
metadata,FAAM manifestation ID,id,ORP-20143703p20,,,
metadata,call number,string,KTS1 H.11.map.003,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,QapAmARZ,,symphonic poem,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,mqpTBfp2,,Camille Saint-Saëns,YvQmwaaW||
