category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Danse mauresque = Moorse dans,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15996310,,,
metadata,FAAM manifestation ID,id,KCA-TP173450,,,
metadata,call number,string,TP,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,4Tq9WPGv,,solo,
statements,keyword,item,Qw4zjHnS,,dance music,
statements,keyword,item,8rovk6Ag,,exoticism,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,mUgkXxXH,,Georges Lonque,YvQmwaaW||1947
