category,faam_property,type,value,label,qualifiers
metadata,label,string,Album Musica N. 30,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005369,,
metadata,FAAM manifestation ID,id,ORP-20143703p10,,
metadata,call number,string,KTS1 H.11.map.003,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,sections,html,"<ul>
<li>Berceuse - W.Junker</li>
<li>Daria - Georges Marty</li>
<li>La Croisade des enfants - Gabriel Pierné</li>
<li>La Coccinelle - Camille Saint-Saens</li>
<li>Réponse a Manon - Ernest Gillet</li>
<li>Petit Patapon - Julien Trill</li>
<li>La Petite Bohème - Henri Hirchmann</li>
<li>Valse des Graces - G.-E. Peiffer</li>
</ul>",,
statements,date,date,03-1905,,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,handwritten annotation,item,EgH6igGS,signature,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,KJkThvsq,voice,
statements,agent,statement,6EfN7psX,various authors,45qo3Fj3||
statements,agent,statement,3NyookEG,Anonymous,NgFpoygv||
statements,agent,statement,kfdkXhZV,Pierre Lafitte,GBgJfRbK|GDeKaNeC|03-1905
statements,agent,statement,MSuEoAkN,Album Musica,GBgJfRbK|GDeKaNeC|
statements,agent,statement,MSuEoAkN,Album Musica,GBgJfRbK|GDeKaNeC|
statements,agent,statement,MSuEoAkN,Album Musica,GBgJfRbK|GDeKaNeC|
statements,role,item,45qo3Fj3,music editor,
statements,role,item,NgFpoygv,scholar,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
