category,faam_property,type,value,label,qualifiers
metadata,label,string,"Art moderne du piano, 50 Etudes de salon moyenne force et progressives... par Marmontel, op. 108",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005723,,
metadata,FAAM manifestation ID,id,BNF-43135625w,,
metadata,call number,string,VM8 S-518,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,
statements,keyword,item,9farY66Z,music education,
statements,keyword,item,UGSpFRmF,piano music,
statements,keyword,item,HwcYgL5C,salon music,
statements,keyword,item,gPbDKGjr,amateur music-making,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,cmzT8tYL,Antoine-François Marmontel,fkHJwpoD||
statements,agent,statement,MtU2oARp,Heugel,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
