category,faam_property,type,value,base_url,label
metadata,label,string,Isidore Bertheaume,,
metadata,description,string,French violinist and composer,,
metadata,id,id,ZG9Fhaai,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q19869123,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,79199336,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Bertheaume,_Isidore",https://imslp.org/wiki/,
statements,date of birth,date,1751-01-01,,
statements,date of birth,date,1752-00-00,,
statements,date of death,date,1802-03-20,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,irSPevuD,,violinist
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,NTVdRo4W,,Paris
statements,place of death,item,AzqRtNds,,Saint Petersburg
statements,instrument,item,VZE4bgeN,,violin
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
